match_id,innings,over_num,opponent,runs_so_far,wickets_so_far,current_run_rate,since_last_wicket_runs,runs_in_over,wickets_in_over,collapse,runs_last_5_overs_over
1153316,2,4,West Indies,16,0,4.0,16,1,0,0,16
1153316,2,5,West Indies,21,0,4.2,21,5,0,0,21
1153316,2,6,West Indies,22,0,3.666666667,22,1,0,0,13
1153316,2,7,West Indies,27,0,3.857142857,27,5,0,0,14
1153316,2,8,West Indies,38,0,4.75,38,11,0,0,23
1153316,2,9,West Indies,43,0,4.777777778,43,5,0,0,27
1153316,2,10,West Indies,45,0,4.5,45,2,0,0,24
1153316,2,11,West Indies,48,1,4.363636364,3,3,1,0,26
1153316,2,12,West Indies,49,1,4.083333333,4,1,0,0,22
1153316,2,13,West Indies,55,1,4.230769231,10,6,0,0,17
1153316,2,14,West Indies,62,1,4.428571429,17,7,0,0,19
1153316,2,15,West Indies,68,1,4.533333333,23,6,0,0,23
1153316,2,16,West Indies,73,1,4.5625,28,5,0,0,25
1153316,2,17,West Indies,78,1,4.574257426,32,11,0,0,35
1153316,2,18,West Indies,91,1,5.0,45,7,0,0,36
1153316,2,19,West Indies,93,1,4.842105263,47,2,0,0,31
1153316,2,20,West Indies,96,1,4.68907563,48,3,0,0,28
1153316,2,21,West Indies,105,1,4.857142857,57,9,0,0,32
1153316,2,22,West Indies,107,1,4.727272727,59,2,0,0,23
1153316,2,23,West Indies,110,1,4.652173913,62,3,0,0,19
1153316,2,24,West Indies,116,1,4.708333333,68,6,0,0,23
1153316,2,25,West Indies,120,1,4.68,72,4,0,0,24
1153316,2,26,West Indies,122,1,4.576923077,74,2,0,0,17
1153316,2,27,West Indies,124,1,4.481481481,76,2,0,0,17
1153316,2,28,West Indies,127,1,4.428571429,79,3,0,0,17
1153316,2,29,West Indies,129,1,4.344827586,81,2,0,0,13
1153316,2,30,West Indies,135,1,4.4,87,6,0,0,15
1153316,2,31,West Indies,149,1,4.709677419,101,14,0,0,27
1153316,2,32,West Indies,154,1,4.71875,106,5,0,0,30
1153316,2,33,West Indies,160,1,4.757575758,112,6,0,0,33
1153316,2,34,West Indies,174,1,5.029411765,126,14,0,0,45
1153316,2,35,West Indies,176,1,4.942857143,128,2,0,0,41
1153316,2,36,West Indies,178,2,4.861111111,2,2,1,0,29
1153316,2,37,West Indies,183,2,4.864864865,7,5,0,0,29
1153316,2,38,West Indies,194,2,5.026315789,18,11,0,0,34
1153316,2,39,West Indies,202,2,5.168831169,26,8,0,0,28
1153635,1,1,Zimbabwe,1,0,1.0,1,1,0,0,1
1153635,1,2,Zimbabwe,7,0,3.272727273,6,7,0,0,8
1153635,1,3,Zimbabwe,9,0,2.666666667,8,1,0,0,9
1153635,1,4,Zimbabwe,9,0,2.0,8,0,0,0,9
1153635,1,5,Zimbabwe,16,0,3.0,15,7,0,0,16
1153635,1,6,Zimbabwe,17,2,2.666666667,0,1,2,0,16
1153635,1,7,Zimbabwe,21,2,2.857142857,4,4,0,0,13
1153635,1,8,Zimbabwe,26,2,3.0,7,5,0,0,17
1153635,1,9,Zimbabwe,32,2,3.222222222,13,6,0,0,23
1153635,1,10,Zimbabwe,39,2,3.6,20,7,0,0,23
1153635,1,11,Zimbabwe,42,2,3.507692308,22,9,0,0,31
1153635,1,12,Zimbabwe,52,2,4.0,32,4,0,0,31
1153635,1,13,Zimbabwe,58,2,4.051948052,36,6,0,0,32
1153635,1,14,Zimbabwe,65,2,4.214285714,43,7,0,0,33
1153635,1,15,Zimbabwe,66,3,4.0,0,1,1,0,27
1153635,1,16,Zimbabwe,67,3,3.8125,1,1,0,0,19
1153635,1,17,Zimbabwe,73,3,3.941176471,7,6,0,0,21
1153635,1,18,Zimbabwe,76,3,3.888888889,10,3,0,0,18
1153635,1,19,Zimbabwe,84,3,4.105263158,18,8,0,0,19
1153635,1,20,Zimbabwe,88,3,4.1,22,4,0,0,22
1153635,1,21,Zimbabwe,92,3,4.095238095,26,4,0,0,25
1153635,1,22,Zimbabwe,99,3,4.227272727,33,7,0,0,26
1153635,1,23,Zimbabwe,112,3,4.608695652,46,13,0,0,36
1153635,1,24,Zimbabwe,118,3,4.666666667,52,6,0,0,34
1153635,1,25,Zimbabwe,119,3,4.510067114,52,1,0,0,31
1153635,1,26,Zimbabwe,132,3,4.807692308,65,13,0,0,40
1153635,1,27,Zimbabwe,135,3,4.732919255,67,4,0,0,37
1153635,1,28,Zimbabwe,137,5,4.607142857,0,1,2,0,25
1153635,1,29,Zimbabwe,139,5,4.517241379,2,2,0,0,21
1153635,1,30,Zimbabwe,139,6,4.366666667,0,0,1,1,20
1153635,1,31,Zimbabwe,141,6,4.281081081,1,2,0,1,9
1153635,1,32,Zimbabwe,145,6,4.25,5,4,0,1,9
1153635,1,33,Zimbabwe,147,6,4.181818182,7,2,0,1,10
1153635,1,34,Zimbabwe,150,6,4.147058824,10,3,0,1,11
1153635,1,35,Zimbabwe,157,6,4.228571429,17,7,0,1,18
1153635,1,36,Zimbabwe,164,6,4.305555556,24,7,0,1,23
1153635,1,37,Zimbabwe,168,6,4.262443439,26,5,0,1,24
1153635,1,38,Zimbabwe,172,6,4.236842105,30,3,0,1,25
1153635,1,39,Zimbabwe,177,6,4.256410256,35,5,0,1,27
1153635,1,40,Zimbabwe,186,6,4.375,44,9,0,1,29
1153635,1,41,Zimbabwe,190,6,4.365853659,48,4,0,1,26
1153635,1,42,Zimbabwe,196,6,4.398406375,53,6,0,0,27
1153635,1,43,Zimbabwe,199,6,4.342412451,55,7,0,0,31
1153635,1,44,Zimbabwe,206,6,4.380228137,61,7,0,0,33
1153635,1,45,Zimbabwe,215,6,4.466666667,70,5,0,0,29
1153635,1,46,Zimbabwe,233,6,4.760869565,88,18,0,0,43
1153635,1,47,Zimbabwe,251,6,5.042553191,106,18,0,0,55
1153635,1,48,Zimbabwe,263,6,5.1875,118,12,0,0,60
1153635,1,49,Zimbabwe,267,7,5.163265306,1,4,1,0,57
1153635,1,50,Zimbabwe,270,8,5.117056856,2,4,1,0,56
1153636,2,1,Zimbabwe,2,0,2.0,2,2,0,0,2
1153636,2,2,Zimbabwe,11,0,5.5,11,9,0,0,11
1153636,2,3,Zimbabwe,12,0,4.0,12,1,0,0,12
1153636,2,4,Zimbabwe,18,0,4.434782609,17,7,0,0,19
1153636,2,5,Zimbabwe,29,0,5.6,28,10,0,0,29
1153636,2,6,Zimbabwe,36,0,5.833333333,35,7,0,0,34
1153636,2,7,Zimbabwe,37,0,5.142857143,36,1,0,0,26
1153636,2,8,Zimbabwe,44,0,5.375,43,7,0,0,32
1153636,2,9,Zimbabwe,48,0,5.222222222,47,4,0,0,29
1153636,2,10,Zimbabwe,50,0,4.9,49,2,0,0,21
1153636,2,11,Zimbabwe,55,0,4.909090909,54,5,0,0,19
1153636,2,12,Zimbabwe,61,0,5.0,60,6,0,0,24
1153636,2,13,Zimbabwe,75,0,5.61038961,72,15,0,0,32
1153636,2,14,Zimbabwe,87,0,6.0,84,11,0,0,39
1153636,2,15,Zimbabwe,95,0,6.134831461,91,9,0,0,46
1153636,2,16,Zimbabwe,104,0,6.25,100,8,0,0,49
1153636,2,17,Zimbabwe,112,0,6.352941176,108,8,0,0,51
1153636,2,18,Zimbabwe,115,0,6.166666667,111,3,0,0,39
1153636,2,19,Zimbabwe,118,0,6.0,114,3,0,0,31
1153636,2,20,Zimbabwe,123,0,5.95,119,5,0,0,27
1153636,2,21,Zimbabwe,131,0,6.047619048,127,8,0,0,27
1153636,2,22,Zimbabwe,132,0,5.818181818,128,1,0,0,20
1153636,2,23,Zimbabwe,138,0,5.823529412,132,7,0,0,24
1153636,2,24,Zimbabwe,148,1,5.916666667,0,9,1,0,30
1153636,2,25,Zimbabwe,152,1,5.84,4,4,0,0,29
1153636,2,26,Zimbabwe,152,2,5.615384615,0,0,1,0,21
1153636,2,27,Zimbabwe,156,2,5.552795031,3,4,0,0,24
1153636,2,28,Zimbabwe,159,2,5.428571429,6,3,0,0,20
1153636,2,29,Zimbabwe,163,2,5.379310345,10,4,0,0,15
1153636,2,30,Zimbabwe,167,2,5.333333333,14,4,0,0,15
1153636,2,31,Zimbabwe,171,2,5.290322581,18,4,0,0,19
1153636,2,32,Zimbabwe,181,2,5.4375,28,10,0,0,25
1153636,2,33,Zimbabwe,188,2,5.484848485,35,7,0,0,29
1153636,2,34,Zimbabwe,194,2,5.497536946,40,7,0,0,32
1153636,2,35,Zimbabwe,202,2,5.542857143,48,7,0,0,35
1153636,2,36,Zimbabwe,207,2,5.525581395,52,5,0,0,36
1153636,2,37,Zimbabwe,210,2,5.432432432,55,3,0,0,29
1153636,2,38,Zimbabwe,213,3,5.365638767,2,5,1,0,27
1153636,2,39,Zimbabwe,217,3,5.30472103,5,2,0,0,22
1153636,2,40,Zimbabwe,220,3,5.225,8,3,0,0,18
1153636,2,41,Zimbabwe,227,3,5.268292683,15,7,0,0,20
1153636,2,42,Zimbabwe,231,3,5.211155378,17,5,0,0,22
1153636,2,43,Zimbabwe,239,3,5.255813953,25,7,0,0,24
1153636,2,44,Zimbabwe,244,3,5.25,30,5,0,0,27
1153636,2,45,Zimbabwe,250,3,5.366037736,36,6,0,0,30
1153637,2,1,Zimbabwe,1,1,1.0,1,1,1,0,1
1153637,2,2,Zimbabwe,6,1,3.0,6,5,0,0,6
1153637,2,3,Zimbabwe,15,1,5.0,15,9,0,0,15
1153637,2,4,Zimbabwe,22,1,5.5,22,7,0,0,22
1153637,2,5,Zimbabwe,24,1,4.8,24,2,0,0,24
1153637,2,6,Zimbabwe,30,1,4.941176471,28,14,0,0,37
1153637,2,7,Zimbabwe,52,1,7.142857143,50,14,0,0,46
1153637,2,8,Zimbabwe,61,1,7.375,59,9,0,0,46
1153637,2,9,Zimbabwe,71,1,7.666666667,69,10,0,0,49
1153637,2,10,Zimbabwe,80,1,7.728813559,76,9,0,0,56
1153637,2,11,Zimbabwe,83,1,7.181818182,79,3,0,0,45
1153637,2,12,Zimbabwe,87,1,6.916666667,83,4,0,0,35
1153637,2,13,Zimbabwe,92,1,6.769230769,88,5,0,0,31
1153637,2,14,Zimbabwe,96,1,6.571428571,92,4,0,0,25
1153637,2,15,Zimbabwe,97,1,6.2,93,1,0,0,17
1153637,2,16,Zimbabwe,107,1,6.4375,103,10,0,0,24
1153637,2,17,Zimbabwe,111,1,6.294117647,107,4,0,0,24
1153637,2,18,Zimbabwe,116,1,6.112149533,109,6,0,0,25
1153637,2,19,Zimbabwe,120,1,5.946428571,111,4,0,0,25
1153637,2,20,Zimbabwe,130,1,6.05,121,9,0,0,33
1153637,2,21,Zimbabwe,135,1,6.0,125,6,0,0,29
1153637,2,22,Zimbabwe,144,1,6.091603053,133,8,0,0,33
1153637,2,23,Zimbabwe,152,1,5.95620438,136,9,0,0,36
1153637,2,24,Zimbabwe,164,1,6.166666667,148,11,0,0,43
1153637,2,25,Zimbabwe,173,1,6.28,157,9,0,0,43
1153637,2,26,Zimbabwe,187,1,6.576923077,171,14,0,0,51
1153637,2,27,Zimbabwe,198,1,6.740740741,182,11,0,0,54
1153637,2,28,Zimbabwe,203,1,6.678571429,187,5,0,0,50
1153637,2,29,Zimbabwe,217,1,6.931034483,201,14,0,0,53
1153637,2,30,Zimbabwe,220,2,6.8,0,3,1,0,47
1153637,2,31,Zimbabwe,225,2,6.741935484,5,5,0,0,38
1153637,2,32,Zimbabwe,233,2,6.663157895,7,10,0,0,37
1153637,2,33,Zimbabwe,236,2,6.487309645,9,2,0,0,34
1153637,2,34,Zimbabwe,239,2,6.352941176,12,2,0,0,22
1153637,2,35,Zimbabwe,246,2,6.371428571,19,7,0,0,26
1153637,2,36,Zimbabwe,257,2,6.474418605,28,11,0,0,32
1153637,2,37,Zimbabwe,260,2,6.351351351,31,3,0,0,25
1153637,2,38,Zimbabwe,265,2,6.315789474,36,5,0,0,28
1153637,2,39,Zimbabwe,272,2,6.334763948,42,8,0,0,34
1153637,2,40,Zimbabwe,274,3,6.2,0,1,1,0,28
1153637,2,41,Zimbabwe,276,3,6.097560976,2,2,0,0,19
1153637,2,42,Zimbabwe,282,3,6.095238095,8,6,0,0,22
1153637,2,43,Zimbabwe,288,3,6.213438735,14,6,0,0,23
1153844,1,1,New Zealand,5,0,5.0,5,5,0,0,5
1153844,1,2,New Zealand,9,1,4.5,4,4,1,0,9
1153844,1,3,New Zealand,14,1,4.666666667,9,5,0,0,14
1153844,1,4,New Zealand,19,1,4.75,14,5,0,0,19
1153844,1,5,New Zealand,19,2,3.8,0,0,1,0,19
1153844,1,6,New Zealand,29,2,4.833333333,10,10,0,0,24
1153844,1,7,New Zealand,41,2,5.857142857,22,12,0,0,32
1153844,1,8,New Zealand,42,3,5.25,0,1,1,1,28
1153844,1,9,New Zealand,45,4,5.0,3,3,1,1,26
1153844,1,10,New Zealand,50,4,5.0,8,5,0,1,31
1153844,1,11,New Zealand,51,4,4.636363636,9,1,0,1,22
1153844,1,12,New Zealand,53,4,4.416666667,11,2,0,1,12
1153844,1,13,New Zealand,54,4,4.153846154,12,1,0,1,12
1153844,1,14,New Zealand,58,4,4.142857143,16,4,0,1,13
1153844,1,15,New Zealand,59,4,3.933333333,17,1,0,1,9
1153844,1,16,New Zealand,61,4,3.789473684,18,2,0,1,10
1153844,1,17,New Zealand,70,4,4.058823529,27,9,0,1,17
1153844,1,18,New Zealand,71,5,3.869158879,0,2,1,1,18
1153844,1,19,New Zealand,73,5,3.736842105,2,1,0,1,15
1153844,1,20,New Zealand,81,5,3.95,10,8,0,1,22
1153844,1,21,New Zealand,88,5,4.095238095,17,7,0,1,27
1153844,1,22,New Zealand,90,5,3.984732824,18,3,0,1,21
1153844,1,23,New Zealand,98,6,4.116788321,25,11,1,1,30
1153844,1,24,New Zealand,105,6,4.195804196,31,8,0,0,37
1153844,1,25,New Zealand,114,6,4.16,35,4,0,0,33
1153844,1,26,New Zealand,116,6,4.076923077,37,2,0,0,28
1153844,1,27,New Zealand,123,6,4.185185185,44,7,0,0,32
1153844,1,28,New Zealand,128,6,4.203592814,48,6,0,0,27
1153844,1,29,New Zealand,131,7,4.137931034,0,2,1,0,21
1153844,1,30,New Zealand,135,7,4.112359551,2,4,0,0,21
1153844,1,31,New Zealand,143,7,4.193548387,10,8,0,0,27
1153844,1,32,New Zealand,146,7,4.15625,13,3,0,0,23
1153844,1,33,New Zealand,150,7,4.151515152,17,4,0,0,21
1153844,1,34,New Zealand,154,7,4.137931034,20,6,0,0,25
1153844,1,35,New Zealand,161,7,4.2,27,5,0,0,26
1153844,1,36,New Zealand,167,7,4.25,33,6,0,0,24
1153844,1,37,New Zealand,171,7,4.235294118,36,4,0,0,25
1153844,1,38,New Zealand,173,7,4.157894737,38,2,0,0,23
1153844,1,39,New Zealand,175,7,4.102564103,40,2,0,0,19
1153844,1,40,New Zealand,181,7,4.15,46,6,0,0,20
1153844,1,41,New Zealand,185,7,4.146341463,50,4,0,0,18
1153844,1,42,New Zealand,192,7,4.214285714,57,7,0,0,21
1153844,1,43,New Zealand,195,7,4.186046512,60,3,0,0,22
1153844,1,44,New Zealand,209,7,4.409090909,74,14,0,0,34
1153844,1,45,New Zealand,215,8,4.444444444,0,6,1,0,34
1153844,1,46,New Zealand,223,8,4.52173913,8,8,0,0,38
1153844,1,47,New Zealand,229,8,4.553191489,14,6,0,0,37
1153844,1,48,New Zealand,229,9,4.458333333,0,0,1,0,34
1153844,1,49,New Zealand,232,9,4.417808219,1,3,1,1,23
1153845,1,1,New Zealand,1,0,1.0,1,1,0,0,1
1153845,1,2,New Zealand,1,0,0.5,1,0,0,0,1
1153845,1,3,New Zealand,3,0,0.705882353,2,4,0,0,5
1153845,1,4,New Zealand,10,1,2.25,5,5,1,0,10
1153845,1,5,New Zealand,12,1,2.2,7,2,0,0,12
1153845,1,6,New Zealand,16,1,2.5,11,4,0,0,15
1153845,1,7,New Zealand,16,2,2.142857143,0,0,1,0,15
1153845,1,8,New Zealand,22,2,2.625,6,6,0,0,17
1153845,1,9,New Zealand,23,2,2.444444444,7,1,0,0,13
1153845,1,10,New Zealand,32,2,3.1,16,9,0,0,20
1153845,1,11,New Zealand,39,2,3.454545455,23,7,0,0,23
1153845,1,12,New Zealand,45,2,3.666666667,29,6,0,0,29
1153845,1,13,New Zealand,54,3,3.692307692,4,9,1,0,32
1153845,1,14,New Zealand,64,3,3.831325301,9,10,0,0,41
1153845,1,15,New Zealand,69,3,3.842696629,13,5,0,0,37
1153845,1,16,New Zealand,71,3,3.6875,15,2,0,0,32
1153845,1,17,New Zealand,73,3,3.564356436,16,6,0,0,32
1153845,1,18,New Zealand,81,4,3.777777778,0,4,1,0,27
1153845,1,19,New Zealand,86,4,3.82300885,4,5,0,0,22
1153845,1,20,New Zealand,92,4,3.9,10,6,0,0,23
1153845,1,21,New Zealand,94,5,3.80952381,1,2,1,0,23
1153845,1,22,New Zealand,99,5,3.847328244,5,5,0,0,22
1153845,1,23,New Zealand,103,5,3.826086957,9,4,0,0,22
1153845,1,24,New Zealand,107,5,3.833333333,13,4,0,0,21
1153845,1,25,New Zealand,115,5,4.0,21,8,0,0,23
1153845,1,26,New Zealand,118,5,3.948387097,23,3,0,0,24
1153845,1,27,New Zealand,125,5,4.037037037,30,7,0,0,26
1153845,1,28,New Zealand,127,5,3.964285714,32,2,0,0,24
1153845,1,29,New Zealand,129,5,3.896551724,34,2,0,0,22
1153845,1,30,New Zealand,136,5,4.0,41,7,0,0,21
1153845,1,31,New Zealand,140,5,4.0,45,4,0,0,22
1153845,1,32,New Zealand,148,5,4.125,53,8,0,0,23
1153845,1,33,New Zealand,160,5,4.363636364,65,12,0,0,33
1153845,1,34,New Zealand,168,5,4.470588235,73,8,0,0,39
1153845,1,35,New Zealand,175,6,4.542857143,7,7,1,0,39
1153845,1,36,New Zealand,176,6,4.444444444,8,1,0,0,36
1153845,1,37,New Zealand,179,6,4.405405405,11,3,0,0,31
1153845,1,38,New Zealand,180,6,4.315789474,12,1,0,0,20
1153845,1,39,New Zealand,183,6,4.282051282,15,3,0,0,15
1153845,1,40,New Zealand,190,6,4.35,22,7,0,0,15
1153845,1,41,New Zealand,192,7,4.292682927,2,2,1,0,16
1153845,1,42,New Zealand,198,7,4.326693227,7,6,0,0,19
1153845,1,43,New Zealand,204,7,4.348837209,13,6,0,0,24
1153845,1,44,New Zealand,206,8,4.295454545,0,2,1,1,23
1153845,1,45,New Zealand,208,8,4.244444444,2,2,0,1,18
1153845,1,46,New Zealand,211,9,4.217391304,0,3,1,1,19
1153845,1,47,New Zealand,216,9,4.234042553,5,5,0,1,18
1153845,1,48,New Zealand,217,9,4.166666667,6,1,0,1,13
1153845,1,49,New Zealand,224,9,4.224489796,13,7,0,1,18
1153845,1,50,New Zealand,226,10,4.208053691,0,2,1,1,18
1153846,2,1,New Zealand,1,2,0.0,0,1,2,0,1
1153846,2,2,New Zealand,2,2,0.5,1,1,0,0,2
1153846,2,3,New Zealand,2,3,0.333333333,0,0,1,1,2
1153846,2,4,New Zealand,2,3,0.25,0,0,0,1,2
1153846,2,5,New Zealand,8,3,0.214285714,0,6,0,1,8
1153846,2,6,New Zealand,20,3,2.166666667,12,12,0,1,19
1153846,2,7,New Zealand,28,3,2.926829268,19,8,0,1,26
1153846,2,8,New Zealand,30,3,2.75,21,2,0,1,28
1153846,2,9,New Zealand,32,3,2.603773585,22,6,0,1,34
1153846,2,10,New Zealand,40,4,3.1,0,4,1,1,32
1153846,2,11,New Zealand,51,4,3.818181818,11,11,0,1,31
1153846,2,12,New Zealand,55,4,3.833333333,15,4,0,1,27
1153846,2,13,New Zealand,58,4,3.769230769,18,3,0,1,28
1153846,2,14,New Zealand,60,4,3.642857143,20,2,0,1,24
1153846,2,15,New Zealand,61,5,3.466666667,0,1,1,0,21
1153846,2,16,New Zealand,66,5,3.536842105,4,5,0,0,15
1153846,2,17,New Zealand,72,5,3.647058824,10,6,0,0,17
1153846,2,18,New Zealand,75,5,3.588785047,12,3,0,0,17
1153846,2,19,New Zealand,77,5,3.451327434,13,6,0,0,21
1153846,2,20,New Zealand,91,5,3.95,27,10,0,0,30
1153846,2,21,New Zealand,94,5,3.888,29,3,0,0,28
1153846,2,22,New Zealand,94,5,3.681818182,29,0,0,0,22
1153846,2,23,New Zealand,101,5,3.826086957,36,7,0,0,26
1153846,2,24,New Zealand,106,5,3.875,41,5,0,0,25
1153846,2,25,New Zealand,113,5,4.0,48,7,0,0,22
1153846,2,26,New Zealand,113,5,3.846153846,48,0,0,0,19
1153846,2,27,New Zealand,119,5,3.925925926,54,6,0,0,25
1153846,2,28,New Zealand,122,5,3.892857143,57,3,0,0,21
1153846,2,29,New Zealand,126,5,3.896551724,61,4,0,0,20
1153846,2,30,New Zealand,133,5,4.0,68,7,0,0,20
1153846,2,31,New Zealand,136,5,3.967741935,71,3,0,0,23
1153846,2,32,New Zealand,142,5,4.03125,77,6,0,0,23
1153846,2,33,New Zealand,149,5,4.121212121,84,7,0,0,27
1153846,2,34,New Zealand,162,5,4.382352941,97,13,0,0,36
1153846,2,35,New Zealand,166,6,4.355769231,2,5,1,0,34
1153846,2,36,New Zealand,174,7,4.416666667,4,7,1,0,38
1153846,2,37,New Zealand,179,7,4.432432432,9,5,0,0,37
1153846,2,38,New Zealand,193,7,4.678414097,22,14,0,0,44
1153846,2,39,New Zealand,194,7,4.564102564,23,1,0,0,32
1153846,2,40,New Zealand,198,7,4.55,27,4,0,0,31
1153846,2,41,New Zealand,208,7,4.67755102,36,11,0,0,35
1153846,2,42,New Zealand,212,7,4.642857143,40,3,0,0,33
1153846,2,43,New Zealand,213,7,4.558139535,41,1,0,0,20
1153846,2,44,New Zealand,218,7,4.568181818,46,5,0,0,24
1153846,2,45,New Zealand,226,7,4.644444444,54,8,0,0,28
1153846,2,46,New Zealand,237,7,4.778181818,64,11,1,0,28
1153846,2,47,New Zealand,241,8,4.744680851,4,4,0,0,29
1153846,2,48,New Zealand,242,10,4.732394366,0,1,2,1,29
1168512,2,1,West Indies,5,0,4.8,4,5,0,0,5
1168512,2,2,West Indies,12,0,5.5,11,7,0,0,12
1168512,2,3,West Indies,18,0,5.666666667,17,6,0,0,18
1168512,2,4,West Indies,20,0,4.75,19,2,0,0,20
1168512,2,5,West Indies,35,0,6.827586207,33,15,0,0,35
1168512,2,6,West Indies,41,0,6.5,39,6,0,0,36
1168512,2,7,West Indies,42,0,5.714285714,40,1,0,0,30
1168512,2,8,West Indies,46,0,5.5,44,4,0,0,28
1168512,2,9,West Indies,54,1,5.777777778,0,8,1,0,34
1168512,2,10,West Indies,58,1,5.6,4,4,0,0,23
1168512,2,11,West Indies,63,1,5.545454545,9,5,0,0,22
1168512,2,12,West Indies,66,1,5.333333333,12,3,0,0,24
1168512,2,13,West Indies,70,1,5.230769231,16,4,0,0,24
1168512,2,14,West Indies,79,1,5.5,25,9,0,0,25
1168512,2,15,West Indies,80,1,5.2,26,1,0,0,22
1168512,2,16,West Indies,82,1,5.0,28,2,0,0,19
1168512,2,17,West Indies,89,1,5.117647059,35,7,0,0,23
1168512,2,18,West Indies,90,1,4.888888889,36,1,0,0,20
1168512,2,19,West Indies,95,1,4.894736842,41,5,0,0,16
1168512,2,20,West Indies,101,1,4.95,47,6,0,0,21
1168512,2,21,West Indies,108,3,5.047619048,1,7,2,0,26
1168512,2,22,West Indies,111,3,4.954545455,4,3,0,0,22
1168512,2,23,West Indies,117,3,5.0,10,6,0,0,27
1168512,2,24,West Indies,119,3,4.875,12,2,0,0,24
1168512,2,25,West Indies,128,3,5.04,21,9,0,0,27
1168512,2,26,West Indies,129,3,4.884615385,22,1,0,0,21
1168512,2,27,West Indies,137,3,5.0,30,8,0,0,26
1168512,2,28,West Indies,145,3,5.107142857,38,8,0,0,28
1168512,2,29,West Indies,151,3,5.137931034,44,6,0,0,32
1168512,2,30,West Indies,153,3,5.033333333,46,2,0,0,25
1168512,2,31,West Indies,153,3,4.870967742,46,0,0,0,24
1168512,2,32,West Indies,162,3,5.0,55,9,0,0,25
1168512,2,33,West Indies,172,3,5.151515152,65,10,0,0,27
1168512,2,34,West Indies,176,3,5.113300493,68,5,0,0,26
1168512,2,35,West Indies,179,3,5.028571429,71,2,0,0,26
1168512,2,36,West Indies,188,3,5.138888889,80,9,0,0,35
1168512,2,37,West Indies,191,4,5.081081081,1,3,1,0,29
1168512,2,38,West Indies,196,4,5.074889868,5,6,0,0,25
1168512,2,39,West Indies,204,4,5.128205128,13,7,0,0,27
1168512,2,40,West Indies,207,4,5.075,16,3,0,0,28
1168512,2,41,West Indies,215,4,5.146341463,24,8,0,0,27
1168512,2,42,West Indies,218,4,5.095238095,27,3,0,0,27
1168512,2,43,West Indies,221,4,5.046511628,30,3,0,0,24
1168512,2,44,West Indies,224,4,5.0,33,3,0,0,20
1168512,2,45,West Indies,237,4,5.177777778,46,13,0,0,30
1168512,2,46,West Indies,240,4,5.130434783,49,3,0,0,25
1168512,2,47,West Indies,243,5,5.081850534,2,4,1,0,26
1168512,2,48,West Indies,248,5,5.112676056,6,4,0,0,27
1168513,2,1,Ireland,2,0,2.0,2,2,0,0,2
1168513,2,2,Ireland,7,0,3.272727273,6,7,0,0,9
1168513,2,3,Ireland,14,0,4.333333333,13,5,0,0,14
1168513,2,4,Ireland,19,0,4.5,18,5,0,0,19
1168513,2,5,Ireland,24,0,4.6,23,5,0,0,24
1168513,2,6,Ireland,32,0,5.166666667,31,8,0,0,30
1168513,2,7,Ireland,34,0,4.714285714,33,2,0,0,25
1168513,2,8,Ireland,42,0,5.125,41,8,0,0,28
1168513,2,9,Ireland,53,0,5.777777778,52,11,0,0,34
1168513,2,10,Ireland,58,0,5.7,57,5,0,0,34
1168513,2,11,Ireland,66,0,5.909090909,65,8,0,0,34
1168513,2,12,Ireland,75,0,6.169014085,73,10,0,0,42
1168513,2,13,Ireland,85,0,6.384615385,83,9,0,0,43
1168513,2,14,Ireland,93,0,6.5,91,8,0,0,40
1168513,2,15,Ireland,103,0,6.733333333,101,10,0,0,45
1168513,2,16,Ireland,112,0,6.875,110,9,0,0,46
1168513,2,17,Ireland,118,1,6.831683168,1,10,1,0,46
1168513,2,18,Ireland,124,1,6.722222222,7,2,0,0,39
1168513,2,19,Ireland,129,1,6.637168142,11,5,0,0,36
1168513,2,20,Ireland,139,1,6.75,21,10,0,0,36
1168513,2,21,Ireland,148,1,6.864,29,11,0,0,38
1168513,2,22,Ireland,159,1,7.0,40,9,0,0,37
1168513,2,23,Ireland,165,2,6.956521739,5,6,1,0,41
1168513,2,24,Ireland,170,2,6.875,10,5,0,0,41
1168513,2,25,Ireland,176,2,6.84,16,6,0,0,37
1168513,2,26,Ireland,177,2,6.615384615,17,1,0,0,27
1168513,2,27,Ireland,185,2,6.666666667,25,8,0,0,26
1168513,2,28,Ireland,196,2,6.821428571,36,11,0,0,31
1168513,2,29,Ireland,198,2,6.655172414,38,2,0,0,28
1168513,2,30,Ireland,206,2,6.7,46,8,0,0,30
1168513,2,31,Ireland,212,2,6.681081081,51,7,0,0,36
1168513,2,32,Ireland,219,2,6.65625,58,6,0,0,34
1168513,2,33,Ireland,225,3,6.639593909,1,6,1,0,29
1168513,2,34,Ireland,231,3,6.588235294,7,6,0,0,33
1168513,2,35,Ireland,240,3,6.657142857,16,9,0,0,34
1168513,2,36,Ireland,247,4,6.666666667,0,7,1,0,34
1168513,2,37,Ireland,250,4,6.567567568,3,3,0,0,31
1168513,2,38,Ireland,253,4,6.477876106,4,5,0,0,30
1168513,2,39,Ireland,267,4,6.592274678,16,16,0,0,40
1168513,2,40,Ireland,276,4,6.625,25,5,0,0,36
1168513,2,41,Ireland,278,5,6.512195122,0,2,1,0,31
1168513,2,42,Ireland,288,5,6.595238095,10,10,0,0,38
